id,source,start_time,latitude,longitude,venue_escaped
E0-001-092897826-6,eventful,2016-06-27 18:30:00,40.7684251,-73.98319029999999,The Appel Room - Lincoln Center
E0-001-094703684-4,eventful,2016-07-11 21:00:00,40.77280625284823,-73.98304584921266,Lincoln Center - David Geffen Hall (Formerly Avery Fisher Hall)
E0-001-094567577-3,eventful,2016-08-02 19:30:00,40.77280625284823,-73.98304584921266,Lincoln Center - David Geffen Hall (Formerly Avery Fisher Hall)
E0-001-093308951-1@2016070120,eventful,2016-07-01 20:00:00,40.7142,-74.0064,Mitzi E. Newhouse Theater at Lincoln Center
E0-001-094565429-3,eventful,2016-08-13 19:30:00,40.77280625284823,-73.98304584921266,Lincoln Center - David Geffen Hall (Formerly Avery Fisher Hall)
E0-001-093951306-5,eventful,2016-07-09 15:00:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-094484305-8@2016062500,eventful,2016-06-25 00:00:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-093684218-8,eventful,2016-08-08 11:00:00,40.7142,-74.0064,Fordham University at Lincoln Center
E0-001-094367054-3@2016070120,eventful,2016-07-01 20:00:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-092558438-5,eventful,2016-08-17 21:00:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-095284384-0,eventful,2016-07-30 00:00:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-090358940-3@2016062511,eventful,2016-06-25 11:30:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-093119865-7@2016072719,eventful,2016-07-27 19:30:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-093119876-3@2016071223,eventful,2016-07-12 23:15:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-094081289-2@2016061214,eventful,2016-06-12 14:00:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-093119870-9@2016071219,eventful,2016-07-12 19:30:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-093385238-8,eventful,2016-07-25 17:30:00,40.77280625284823,-73.98304584921266,Lincoln Center - David Geffen Hall (Formerly Avery Fisher Hall)
E0-001-093119881-5,eventful,2016-07-23 23:15:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-094110249-1@2016061214,eventful,2016-06-12 14:00:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-093119868-4@2016072819,eventful,2016-07-28 19:30:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-095157221-9,eventful,2016-08-15 19:00:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-094946722-4,eventful,2016-07-30 14:00:00,40.7765,-73.9833,David H. Koch Theater at Lincoln Center
E0-001-094005064-1,eventful,2016-06-21 18:30:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-093544810-7,eventful,2016-08-26 18:15:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-094567575-5,eventful,2016-08-12 19:30:00,40.77280625284823,-73.98304584921266,Lincoln Center - David Geffen Hall (Formerly Avery Fisher Hall)
E0-001-094998699-6,eventful,2016-07-16 14:00:00,40.77280625284823,-73.98304584921266,Lincoln Center - David Geffen Hall (Formerly Avery Fisher Hall)
E0-001-091853171-0@2016070119,eventful,2016-07-01 19:30:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-092365297-4,eventful,2016-07-16 13:30:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-092558553-3,eventful,2016-08-06 19:30:00,40.77280625284823,-73.98304584921266,Lincoln Center - David Geffen Hall (Formerly Avery Fisher Hall)
E0-001-091655079-3@2016061619,eventful,2016-06-16 19:30:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-094099153-3@2016060500,eventful,2016-06-05 00:00:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-092365292-9,eventful,2016-07-21 20:00:00,40.7684251,-73.98319029999999,The Appel Room - Lincoln Center
E0-001-092558574-6@2016080219,eventful,2016-08-02 19:30:00,40.77280625284823,-73.98304584921266,Lincoln Center - David Geffen Hall (Formerly Avery Fisher Hall)
E0-001-094107009-5,eventful,2016-08-20 23:15:00,40.7689007,-73.9819886,Jazz At Lincoln Center
E0-001-092558560-3@2016080919,eventful,2016-08-09 19:30:00,40.77280625284823,-73.98304584921266,Lincoln Center - David Geffen Hall (Formerly Avery Fisher Hall)
E0-001-092558607-3,eventful,2016-08-21 15:00:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-091853152-5,eventful,2016-06-23 19:30:00,40.7689007,-73.9819886,Jazz At Lincoln Center
