weekday,hour,mean,std,venue
0,6,166.6346153846154,48.441203028306006,madison square garden
0,7,207.6346153846154,41.33461201982623,madison square garden
0,8,174.76923076923077,24.874284212474464,madison square garden
0,9,203.26923076923077,27.64063177438023,madison square garden
0,10,213.1153846153846,35.266299997808744,madison square garden
0,11,218.46153846153845,50.90146634447871,madison square garden
0,12,222.30769230769232,60.69969100982132,madison square garden
0,13,231.51923076923077,49.72532017054639,madison square garden
0,14,279.0192307692308,44.10881837252288,madison square garden
0,15,284.3269230769231,39.03378182651844,madison square garden
0,16,271.7307692307692,36.69755315058239,madison square garden
0,17,275.13461538461536,41.6559337609449,madison square garden
0,18,298.9807692307692,66.57105606251892,madison square garden
0,19,303.0192307692308,75.859387565084,madison square garden
0,20,268.8269230769231,52.61354524538414,madison square garden
0,21,222.44230769230768,44.8388895725524,madison square garden
0,22,186.82692307692307,36.119475575333375,madison square garden
0,23,135.23076923076923,26.40232861433679,madison square garden
1,0,94.73076923076923,24.544569611950767,madison square garden
1,1,46.21153846153846,18.007990098582592,madison square garden
1,2,23.96153846153846,5.963817498494939,madison square garden
1,3,17.596153846153847,6.408510320260621,madison square garden
1,4,27.307692307692307,6.089329985160516,madison square garden
1,5,80.6923076923077,27.697623924097247,madison square garden
1,6,159.82692307692307,45.40610702375608,madison square garden
1,7,208.30769230769232,27.343521626928233,madison square garden
1,8,174.90384615384616,22.389825784104126,madison square garden
1,9,195.1346153846154,26.709056146583077,madison square garden
1,10,199.28846153846155,22.062599475717782,madison square garden
1,11,208.05769230769232,23.496694353685754,madison square garden
1,12,222.59615384615384,28.4751419734343,madison square garden
1,13,236.98076923076923,39.79284120493769,madison square garden
1,14,291.53846153846155,42.1646918262474,madison square garden
1,15,304.65384615384613,37.437992978395314,madison square garden
1,16,277.25,33.60431519909309,madison square garden
1,17,272.96153846153845,34.12833997931327,madison square garden
1,18,299.34615384615387,49.15357470709196,madison square garden
1,19,331.8269230769231,74.11033670165845,madison square garden
1,20,318.9423076923077,45.70768737057491,madison square garden
1,21,285.88461538461536,32.247604468655,madison square garden
1,22,226.92307692307693,25.042588159362783,madison square garden
1,23,170.26923076923077,23.699189515897118,madison square garden
2,0,106.0,18.686264222370284,madison square garden
2,1,53.09615384615385,19.100620681204052,madison square garden
2,2,29.653846153846153,8.255442923200441,madison square garden
2,3,21.403846153846153,6.25992424744185,madison square garden
2,4,31.653846153846153,6.271268487830473,madison square garden
2,5,81.3076923076923,27.422288388325455,madison square garden
2,6,162.42307692307693,42.39420333750143,madison square garden
2,7,226.76923076923077,27.06753745190736,madison square garden
2,8,192.03846153846155,25.227561599437106,madison square garden
2,9,215.8846153846154,27.097249586319418,madison square garden
2,10,211.32692307692307,21.47750410321858,madison square garden
2,11,220.46153846153845,23.57754127318385,madison square garden
2,12,234.75,28.28903688433272,madison square garden
2,13,247.73076923076923,35.317115433369366,madison square garden
2,14,305.8269230769231,37.530495393273924,madison square garden
2,15,316.2307692307692,43.85386399887671,madison square garden
2,16,272.53846153846155,48.95594719964245,madison square garden
2,17,257.3076923076923,44.186564572138685,madison square garden
2,18,280.6730769230769,50.958545687472316,madison square garden
2,19,317.2307692307692,64.39967585614909,madison square garden
2,20,339.7692307692308,36.021570544532345,madison square garden
2,21,309.3076923076923,30.457001810355866,madison square garden
2,22,256.40384615384613,28.228937742917534,madison square garden
2,23,194.26923076923077,30.310882912348397,madison square garden
3,0,122.98076923076923,25.407649291777002,madison square garden
3,1,62.03846153846154,24.019568442729405,madison square garden
3,2,33.15384615384615,9.11233728520826,madison square garden
3,3,23.653846153846153,6.944837595708717,madison square garden
3,4,35.05769230769231,8.127449160976239,madison square garden
3,5,89.73076923076923,29.848713562856705,madison square garden
3,6,169.26923076923077,41.01655112345928,madison square garden
3,7,233.17307692307693,26.9230720749834,madison square garden
3,8,194.71153846153845,23.33333602671822,madison square garden
3,9,221.03846153846155,24.514070820142518,madison square garden
3,10,227.0,21.061999979518916,madison square garden
3,11,234.94230769230768,27.620973461525438,madison square garden
3,12,245.25,22.812857571734302,madison square garden
3,13,264.0192307692308,32.018677383012964,madison square garden
3,14,321.34615384615387,34.35962325764412,madison square garden
3,15,332.71153846153845,33.57539746948332,madison square garden
3,16,276.9230769230769,35.95304462486994,madison square garden
3,17,256.03846153846155,38.07627100009927,madison square garden
3,18,284.6730769230769,49.642534400647364,madison square garden
3,19,328.53846153846155,63.74319234346323,madison square garden
3,20,360.0576923076923,41.56422550257564,madison square garden
3,21,330.3076923076923,31.51192644532584,madison square garden
3,22,282.4230769230769,28.613959402708478,madison square garden
3,23,225.94230769230768,25.81944354858119,madison square garden
4,0,156.22222222222223,43.0259538465159,madison square garden
4,1,94.0925925925926,52.471472399706414,madison square garden
4,2,63.333333333333336,44.40720662234903,madison square garden
4,3,45.18518518518518,39.28035375953855,madison square garden
4,4,51.94444444444444,28.422298359301582,madison square garden
4,5,86.03703703703704,28.902544748551097,madison square garden
4,6,157.66666666666666,48.05853349312102,madison square garden
4,7,212.37037037037038,53.09951365882396,madison square garden
4,8,192.53703703703704,46.377740660699025,madison square garden
4,9,227.53703703703704,53.257194735126696,madison square garden
4,10,236.46296296296296,57.74528093533262,madison square garden
4,11,249.62962962962962,63.10856064176502,madison square garden
4,12,265.7037037037037,65.3407987862389,madison square garden
4,13,267.4074074074074,62.83356827831446,madison square garden
4,14,305.68518518518516,69.51878369055457,madison square garden
4,15,316.1296296296296,71.96855872631642,madison square garden
4,16,262.9074074074074,63.57561788435923,madison square garden
4,17,259.6296296296296,65.59719744827358,madison square garden
4,18,304.962962962963,79.28238591000844,madison square garden
4,19,325.1666666666667,94.03065537867636,madison square garden
4,20,280.4074074074074,71.04012114305243,madison square garden
4,21,257.7037037037037,62.938913070346146,madison square garden
4,22,269.01851851851853,67.46752978375815,madison square garden
4,23,265.1698113207547,54.429819262640535,madison square garden
5,0,262.7307692307692,42.32697901265643,madison square garden
5,1,193.78846153846155,59.4036826409964,madison square garden
5,2,170.23076923076923,30.72369934362504,madison square garden
5,3,92.76923076923077,15.661386742265176,madison square garden
5,4,80.17307692307692,18.625010755460668,madison square garden
5,5,66.86538461538461,22.948389533954483,madison square garden
5,6,145.76923076923077,52.56764657147349,madison square garden
5,7,206.80769230769232,66.92197343102987,madison square garden
5,8,250.65384615384616,92.9097991023055,madison square garden
5,9,311.78846153846155,99.52639546203386,madison square garden
5,10,301.88461538461536,76.3075957584657,madison square garden
5,11,311.96153846153845,73.34660170655798,madison square garden
5,12,294.3269230769231,81.4213733932858,madison square garden
5,13,252.6153846153846,57.13182343378143,madison square garden
5,14,278.8076923076923,63.26633353748279,madison square garden
5,15,265.5192307692308,63.198873899317064,madison square garden
5,16,280.63461538461536,67.81174311113628,madison square garden
5,17,265.5,72.93255009078659,madison square garden
5,18,300.34615384615387,92.45537017995828,madison square garden
5,19,291.4807692307692,105.34248354112584,madison square garden
5,20,245.53846153846155,70.18531815031714,madison square garden
5,21,222.57692307692307,51.94844584432749,madison square garden
5,22,265.9807692307692,66.28828612830517,madison square garden
5,23,254.75,61.3290306461793,madison square garden
6,0,279.9423076923077,66.8957085471192,madison square garden
6,1,236.8846153846154,82.43563236952147,madison square garden
6,2,201.42307692307693,67.79419437051308,madison square garden
6,3,117.17307692307692,35.29134824479143,madison square garden
6,4,95.3076923076923,29.593016175017404,madison square garden
6,5,57.88461538461539,17.391291314179654,madison square garden
6,6,93.32692307692308,27.29628370442391,madison square garden
6,7,125.78846153846153,46.790034358117175,madison square garden
6,8,230.0,69.23078766549109,madison square garden
6,9,276.25,87.84185321628061,madison square garden
6,10,334.75,87.33727165195765,madison square garden
6,11,373.0192307692308,78.78376721043028,madison square garden
6,12,352.6923076923077,78.173396623584,madison square garden
6,13,297.7692307692308,62.54931086425142,madison square garden
6,14,339.65384615384613,62.86427478099604,madison square garden
6,15,320.4230769230769,54.57010104078798,madison square garden
6,16,317.5192307692308,62.34360523038568,madison square garden
6,17,284.28846153846155,56.973105639539945,madison square garden
6,18,299.03846153846155,89.2820956818971,madison square garden
6,19,269.8269230769231,83.41197571276976,madison square garden
6,20,191.46153846153845,39.01355296860036,madison square garden
6,21,155.75,34.340209667385544,madison square garden
6,22,145.03846153846155,39.286759501090586,madison square garden
6,23,115.03846153846153,37.674020558439295,madison square garden
0,0,4.211538461538462,2.57694558869976,moma ps1
0,1,2.4038461538461537,1.5874460359469673,moma ps1
0,2,2.0,1.2045664747770721,moma ps1
0,3,1.4038461538461537,1.4039107198111291,moma ps1
0,4,1.5192307692307692,1.3789792276924404,moma ps1
0,5,1.3461538461538463,1.2968228957440924,moma ps1
0,6,2.173076923076923,1.5557754997850826,moma ps1
0,7,4.596153846153846,2.3619501363186113,moma ps1
0,8,7.134615384615385,3.205564072927107,moma ps1
0,9,7.711538461538462,3.642540260245769,moma ps1
0,10,4.5576923076923075,2.1999417241698898,moma ps1
0,11,3.75,1.9987741341171308,moma ps1
0,12,3.9615384615384617,2.1416645392058262,moma ps1
0,13,2.8846153846153846,1.7450641446027937,moma ps1
0,14,3.5,2.562933368423844,moma ps1
0,15,3.326923076923077,1.906862260427147,moma ps1
0,16,3.769230769230769,2.348260805031344,moma ps1
0,17,3.230769230769231,1.7669668773639635,moma ps1
0,18,4.5,2.305151945142896,moma ps1
0,19,4.403846153846154,2.19857008240352,moma ps1
0,20,4.576923076923077,2.2695439106997397,moma ps1
0,21,5.730769230769231,3.2965542593618933,moma ps1
0,22,5.230769230769231,2.1014969885203687,moma ps1
0,23,5.115384615384615,2.219820220187831,moma ps1
1,0,4.576923076923077,2.2867577342480527,moma ps1
1,1,2.980769230769231,1.9044878331156834,moma ps1
1,2,1.6153846153846154,1.254854825660786,moma ps1
1,3,1.8461538461538463,1.4056554592021895,moma ps1
1,4,1.2307692307692308,1.095720456252587,moma ps1
1,5,1.2884615384615385,1.390958739207594,moma ps1
1,6,2.6346153846153846,1.9304459116478472,moma ps1
1,7,4.846153846153846,2.507906050908007,moma ps1
1,8,8.307692307692308,3.1344916186505665,moma ps1
1,9,7.596153846153846,2.514737856252853,moma ps1
1,10,5.384615384615385,2.8843991874738575,moma ps1
1,11,3.5576923076923075,1.7977487178381435,moma ps1
1,12,3.3461538461538463,1.8564631709999082,moma ps1
1,13,3.2115384615384617,2.269460836561799,moma ps1
1,14,4.173076923076923,2.654785939793203,moma ps1
1,15,2.9038461538461537,1.6480483452909658,moma ps1
1,16,3.8653846153846154,2.566976142436292,moma ps1
1,17,3.480769230769231,1.7544384567839746,moma ps1
1,18,3.7115384615384617,1.637029093630796,moma ps1
1,19,4.3076923076923075,1.8946618668626836,moma ps1
1,20,5.884615384615385,2.138845631055257,moma ps1
1,21,6.096153846153846,2.891906321433268,moma ps1
1,22,6.019230769230769,2.155616327091379,moma ps1
1,23,6.6923076923076925,2.7263310225732957,moma ps1
2,0,4.980769230769231,2.253453859887647,moma ps1
2,1,3.3461538461538463,1.9890347977970781,moma ps1
2,2,2.1923076923076925,1.343662853640523,moma ps1
2,3,2.076923076923077,1.32614957672548,moma ps1
2,4,1.7307692307692308,1.2385219624955022,moma ps1
2,5,1.5192307692307692,1.5401856854617748,moma ps1
2,6,2.6538461538461537,1.8878830906871762,moma ps1
2,7,5.115384615384615,1.986758579468579,moma ps1
2,8,8.307692307692308,3.0520867919870858,moma ps1
2,9,8.673076923076923,2.9420624608220987,moma ps1
2,10,5.846153846153846,2.6448960495872367,moma ps1
2,11,2.8653846153846154,1.6212902892793797,moma ps1
2,12,3.326923076923077,1.8227446859188068,moma ps1
2,13,4.038461538461538,2.104724270158366,moma ps1
2,14,3.8076923076923075,2.266884028261421,moma ps1
2,15,3.5,2.1647804761231386,moma ps1
2,16,3.3653846153846154,2.077223317776771,moma ps1
2,17,3.6346153846153846,1.692299122424482,moma ps1
2,18,4.134615384615385,1.7267088285470142,moma ps1
2,19,5.326923076923077,2.0553245423433677,moma ps1
2,20,6.365384615384615,2.3600336168579985,moma ps1
2,21,6.0,2.257883791448593,moma ps1
2,22,6.365384615384615,2.700971837835093,moma ps1
2,23,7.480769230769231,2.6308157581906975,moma ps1
3,0,5.903846153846154,2.538021580777973,moma ps1
3,1,3.9615384615384617,1.814554863164209,moma ps1
3,2,2.3076923076923075,1.6513626166606699,moma ps1
3,3,2.076923076923077,1.4395826443956765,moma ps1
3,4,1.9423076923076923,1.1949807043886678,moma ps1
3,5,1.7115384615384615,1.4188719416236966,moma ps1
3,6,2.5,1.8203641092364131,moma ps1
3,7,4.153846153846154,2.0425341371339343,moma ps1
3,8,8.365384615384615,2.9838049544219847,moma ps1
3,9,8.98076923076923,3.5727200853756313,moma ps1
3,10,6.211538461538462,2.9059542556183855,moma ps1
3,11,3.519230769230769,1.765579220798955,moma ps1
3,12,3.9038461538461537,1.8498501834898595,moma ps1
3,13,4.0576923076923075,2.2527844342925154,moma ps1
3,14,3.3653846153846154,1.8893804997140864,moma ps1
3,15,3.480769230769231,1.709149365486965,moma ps1
3,16,3.9038461538461537,2.0123112785425676,moma ps1
3,17,4.0576923076923075,2.0714062812254994,moma ps1
3,18,5.134615384615385,1.9904561124136715,moma ps1
3,19,6.019230769230769,2.754606726959615,moma ps1
3,20,6.5,3.648797814376137,moma ps1
3,21,6.788461538461538,2.2694608365618,moma ps1
3,22,7.461538461538462,2.3302069121418527,moma ps1
3,23,7.461538461538462,3.292662897910446,moma ps1
4,0,7.777777777777778,3.2775201547480792,moma ps1
4,1,6.326923076923077,3.4169195727315325,moma ps1
4,2,4.269230769230769,2.642899363150359,moma ps1
4,3,3.4038461538461537,3.249492360864733,moma ps1
4,4,2.75,2.29128784747792,moma ps1
4,5,2.0,1.6209413870933636,moma ps1
4,6,2.3846153846153846,1.7729320586149244,moma ps1
4,7,4.711538461538462,2.681355659915761,moma ps1
4,8,7.634615384615385,2.910621833391204,moma ps1
4,9,7.461538461538462,2.946992740774564,moma ps1
4,10,5.269230769230769,2.5446243577730576,moma ps1
4,11,3.6346153846153846,2.384828239417543,moma ps1
4,12,3.423076923076923,2.0802163711569914,moma ps1
4,13,4.096153846153846,1.9327884497672125,moma ps1
4,14,3.4615384615384617,2.2877468876650484,moma ps1
4,15,4.038461538461538,2.52020492834306,moma ps1
4,16,5.153846153846154,2.3877515503216302,moma ps1
4,17,5.230769230769231,2.7196841268101206,moma ps1
4,18,5.653846153846154,2.6780488608980724,moma ps1
4,19,6.576923076923077,3.133288405056409,moma ps1
4,20,6.153846153846154,2.725224332443438,moma ps1
4,21,6.5576923076923075,4.084468245028422,moma ps1
4,22,7.346153846153846,3.5362803953717816,moma ps1
4,23,8.26923076923077,2.628019343762818,moma ps1
5,0,9.711538461538462,3.4032080508995315,moma ps1
5,1,9.192307692307692,3.3138950575551864,moma ps1
5,2,7.653846153846154,2.692652423523409,moma ps1
5,3,5.576923076923077,2.260887851336231,moma ps1
5,4,4.903846153846154,2.268796133952078,moma ps1
5,5,3.076923076923077,1.8665912503619,moma ps1
5,6,2.3653846153846154,2.09601719565097,moma ps1
5,7,2.769230769230769,2.1658253384522377,moma ps1
5,8,4.019230769230769,2.2095193747215673,moma ps1
5,9,4.884615384615385,2.8741842570176472,moma ps1
5,10,6.346153846153846,3.0349895201848685,moma ps1
5,11,5.9423076923076925,3.2564473697722387,moma ps1
5,12,7.211538461538462,4.234945833676977,moma ps1
5,13,6.519230769230769,3.483802208515044,moma ps1
5,14,5.75,3.1490739379485304,moma ps1
5,15,6.9423076923076925,3.4494299701770075,moma ps1
5,16,6.423076923076923,2.9060191344265247,moma ps1
5,17,7.115384615384615,3.807391398442659,moma ps1
5,18,7.403846153846154,3.986544109457662,moma ps1
5,19,7.403846153846154,3.6475058111720586,moma ps1
5,20,7.423076923076923,4.4163073646503435,moma ps1
5,21,8.942307692307692,9.89635199482263,moma ps1
5,22,7.5576923076923075,4.8321369508026395,moma ps1
5,23,7.538461538461538,3.4211655992242225,moma ps1
6,0,8.76923076923077,3.358427413358728,moma ps1
6,1,9.038461538461538,3.354607825835737,moma ps1
6,2,7.153846153846154,3.0575179949744786,moma ps1
6,3,6.673076923076923,3.0724656627648064,moma ps1
6,4,4.5576923076923075,2.0428110345983845,moma ps1
6,5,2.480769230769231,1.8837840996081934,moma ps1
6,6,1.9807692307692308,1.6268625478579701,moma ps1
6,7,1.9423076923076923,1.6138306825985587,moma ps1
6,8,2.019230769230769,1.5654402953323954,moma ps1
6,9,3.5384615384615383,2.081303687045067,moma ps1
6,10,4.923076923076923,2.4321873786670323,moma ps1
6,11,5.403846153846154,2.6953817830243323,moma ps1
6,12,7.1923076923076925,3.118813635295379,moma ps1
6,13,5.365384615384615,2.612405143442373,moma ps1
6,14,5.596153846153846,2.6141366466272986,moma ps1
6,15,6.269230769230769,3.1443406030604093,moma ps1
6,16,5.211538461538462,2.1542164624566293,moma ps1
6,17,5.019230769230769,3.0259685509257284,moma ps1
6,18,5.1923076923076925,2.5285697851495104,moma ps1
6,19,5.153846153846154,2.4284636907798105,moma ps1
6,20,4.846153846153846,2.1179403182227645,moma ps1
6,21,5.3076923076923075,2.5708658916561253,moma ps1
6,22,5.096153846153846,2.1443918227769756,moma ps1
6,23,4.346153846153846,2.3836420920360704,moma ps1
0,0,13.0,5.887840577551898,music hall of williamsburg
0,1,6.576923076923077,4.594737628670406,music hall of williamsburg
0,2,4.480769230769231,2.740333346084403,music hall of williamsburg
0,3,3.0576923076923075,2.329802327207447,music hall of williamsburg
0,4,1.9230769230769231,1.9787711957038412,music hall of williamsburg
0,5,1.1730769230769231,1.3390244304490362,music hall of williamsburg
0,6,2.3076923076923075,1.475797711023173,music hall of williamsburg
0,7,2.576923076923077,1.7970144504547778,music hall of williamsburg
0,8,4.769230769230769,2.63174723602568,music hall of williamsburg
0,9,6.288461538461538,2.561682492927282,music hall of williamsburg
0,10,6.076923076923077,2.3750843439814173,music hall of williamsburg
0,11,6.3076923076923075,2.3476184138813045,music hall of williamsburg
0,12,6.153846153846154,2.992701025302672,music hall of williamsburg
0,13,7.346153846153846,3.5748830524385506,music hall of williamsburg
0,14,6.865384615384615,2.9574024516347355,music hall of williamsburg
0,15,8.173076923076923,2.6621615413791457,music hall of williamsburg
0,16,9.442307692307692,3.952727832172839,music hall of williamsburg
0,17,10.942307692307692,3.550274562917146,music hall of williamsburg
0,18,17.807692307692307,7.530430973627415,music hall of williamsburg
0,19,21.0,7.1619911789291395,music hall of williamsburg
0,20,23.557692307692307,5.528583343481584,music hall of williamsburg
0,21,25.826923076923077,5.779345080767739,music hall of williamsburg
0,22,23.73076923076923,5.213539630146982,music hall of williamsburg
0,23,18.846153846153847,5.598965644616225,music hall of williamsburg
1,0,13.076923076923077,3.9150095977953305,music hall of williamsburg
1,1,7.0576923076923075,3.1399604189990744,music hall of williamsburg
1,2,4.0576923076923075,2.5851268527183633,music hall of williamsburg
1,3,2.423076923076923,1.5255491309130502,music hall of williamsburg
1,4,1.6538461538461537,1.266222038339672,music hall of williamsburg
1,5,0.7692307692307693,0.8311434272625571,music hall of williamsburg
1,6,1.7307692307692308,1.3447849104988048,music hall of williamsburg
1,7,3.019230769230769,1.720583401006474,music hall of williamsburg
1,8,4.25,1.8457688764030122,music hall of williamsburg
1,9,6.9423076923076925,2.979758257983036,music hall of williamsburg
1,10,6.153846153846154,2.789227283426786,music hall of williamsburg
1,11,4.9423076923076925,2.412495750588244,music hall of williamsburg
1,12,5.634615384615385,2.401215755418992,music hall of williamsburg
1,13,5.8076923076923075,2.49735908777112,music hall of williamsburg
1,14,6.4423076923076925,3.005964407825904,music hall of williamsburg
1,15,7.019230769230769,2.7331687034260495,music hall of williamsburg
1,16,8.134615384615385,3.035921194008379,music hall of williamsburg
1,17,10.653846153846153,5.324323082758292,music hall of williamsburg
1,18,18.78846153846154,7.652595454783306,music hall of williamsburg
1,19,23.115384615384617,6.3389670902079205,music hall of williamsburg
1,20,26.096153846153847,6.768611568416566,music hall of williamsburg
1,21,30.96153846153846,6.202344713063615,music hall of williamsburg
1,22,30.557692307692307,7.121944715519775,music hall of williamsburg
1,23,25.53846153846154,6.8153849558576605,music hall of williamsburg
2,0,17.26923076923077,5.39831267979529,music hall of williamsburg
2,1,10.961538461538462,4.471967319242624,music hall of williamsburg
2,2,5.134615384615385,2.627373594682185,music hall of williamsburg
2,3,2.980769230769231,1.5401856854617748,music hall of williamsburg
2,4,2.2115384615384617,1.4049846619990158,music hall of williamsburg
2,5,1.3269230769230769,1.2162487143439404,music hall of williamsburg
2,6,2.1923076923076925,1.645415038392174,music hall of williamsburg
2,7,2.269230769230769,1.5607361839521234,music hall of williamsburg
2,8,4.5576923076923075,2.523718556901595,music hall of williamsburg
2,9,5.903846153846154,2.59153686997046,music hall of williamsburg
2,10,5.673076923076923,2.840333823560346,music hall of williamsburg
2,11,6.269230769230769,2.3937449912127775,music hall of williamsburg
2,12,6.6923076923076925,4.0898653390673365,music hall of williamsburg
2,13,7.038461538461538,3.325254160780168,music hall of williamsburg
2,14,7.826923076923077,3.0915517637090124,music hall of williamsburg
2,15,8.0,2.890145528597235,music hall of williamsburg
2,16,8.442307692307692,3.095939538970242,music hall of williamsburg
2,17,10.192307692307692,3.3198066417734626,music hall of williamsburg
2,18,18.903846153846153,6.209605511086694,music hall of williamsburg
2,19,23.25,6.355096765743288,music hall of williamsburg
2,20,29.365384615384617,4.665387133354787,music hall of williamsburg
2,21,34.53846153846154,8.481725542303423,music hall of williamsburg
2,22,33.57692307692308,6.313217239691302,music hall of williamsburg
2,23,31.26923076923077,7.032460826697487,music hall of williamsburg
3,0,21.51923076923077,6.909755492440322,music hall of williamsburg
3,1,12.961538461538462,4.656690478674525,music hall of williamsburg
3,2,7.076923076923077,3.4348054364292135,music hall of williamsburg
3,3,4.711538461538462,2.320721139287278,music hall of williamsburg
3,4,2.3461538461538463,1.6554676536670412,music hall of williamsburg
3,5,1.4423076923076923,1.1099101100939155,music hall of williamsburg
3,6,2.1153846153846154,1.2626434479382602,music hall of williamsburg
3,7,2.8076923076923075,1.680784848631927,music hall of williamsburg
3,8,3.8461538461538463,2.0135289028305348,music hall of williamsburg
3,9,6.384615384615385,2.6653465812516846,music hall of williamsburg
3,10,5.884615384615385,2.0831146189869396,music hall of williamsburg
3,11,5.730769230769231,2.3690436940108826,music hall of williamsburg
3,12,6.576923076923077,2.844645150661591,music hall of williamsburg
3,13,6.230769230769231,2.5790664416426416,music hall of williamsburg
3,14,7.903846153846154,3.1389995620224407,music hall of williamsburg
3,15,8.173076923076923,2.908548279125865,music hall of williamsburg
3,16,8.403846153846153,3.151467852116866,music hall of williamsburg
3,17,10.76923076923077,3.589829777030423,music hall of williamsburg
3,18,19.173076923076923,5.999088668848953,music hall of williamsburg
3,19,26.346153846153847,7.545637917612427,music hall of williamsburg
3,20,30.884615384615383,6.0314660077058875,music hall of williamsburg
3,21,35.59615384615385,7.981005920639268,music hall of williamsburg
3,22,38.84615384615385,6.999676786332508,music hall of williamsburg
3,23,35.63461538461539,7.07114780086794,music hall of williamsburg
4,0,30.074074074074073,9.305814477451671,music hall of williamsburg
4,1,20.22222222222222,10.291353151337027,music hall of williamsburg
4,2,13.442307692307692,7.392135358498993,music hall of williamsburg
4,3,9.576923076923077,7.787234787845147,music hall of williamsburg
4,4,4.75,4.134384749258584,music hall of williamsburg
4,5,3.269230769230769,3.224388585394591,music hall of williamsburg
4,6,2.9038461538461537,2.1260256153310433,music hall of williamsburg
4,7,3.0384615384615383,1.814554863164209,music hall of williamsburg
4,8,5.269230769230769,2.3357023095922753,music hall of williamsburg
4,9,6.826923076923077,2.8403338235603464,music hall of williamsburg
4,10,6.903846153846154,3.2795242085843483,music hall of williamsburg
4,11,7.153846153846154,2.444558706594079,music hall of williamsburg
4,12,7.788461538461538,3.133228232247764,music hall of williamsburg
4,13,7.846153846153846,2.7035533291056515,music hall of williamsburg
4,14,9.673076923076923,3.3996606165457615,music hall of williamsburg
4,15,9.865384615384615,3.3019830414514826,music hall of williamsburg
4,16,10.76923076923077,4.273105059282084,music hall of williamsburg
4,17,14.288461538461538,4.1837057335762005,music hall of williamsburg
4,18,23.46153846153846,6.518334740008789,music hall of williamsburg
4,19,28.192307692307693,6.39558199696788,music hall of williamsburg
4,20,30.48076923076923,7.714235337845362,music hall of williamsburg
4,21,34.13461538461539,7.718144768835309,music hall of williamsburg
4,22,36.19230769230769,9.55692636933859,music hall of williamsburg
4,23,37.92307692307692,9.857506652583682,music hall of williamsburg
5,0,39.78846153846154,8.787996578358278,music hall of williamsburg
5,1,35.75,9.482439911049616,music hall of williamsburg
5,2,30.192307692307693,8.073287984697515,music hall of williamsburg
5,3,23.25,7.275731888257285,music hall of williamsburg
5,4,15.711538461538462,6.244484746045083,music hall of williamsburg
5,5,5.673076923076923,2.5338582055299623,music hall of williamsburg
5,6,3.0,1.836450113563623,music hall of williamsburg
5,7,2.7115384615384617,2.070678002647579,music hall of williamsburg
5,8,4.230769230769231,2.7196841268101206,music hall of williamsburg
5,9,8.01923076923077,3.7962333479352743,music hall of williamsburg
5,10,13.923076923076923,5.833796577167457,music hall of williamsburg
5,11,17.634615384615383,7.472902279343776,music hall of williamsburg
5,12,21.134615384615383,9.771966398844748,music hall of williamsburg
5,13,23.73076923076923,10.724930430078093,music hall of williamsburg
5,14,23.134615384615383,9.58967755117162,music hall of williamsburg
5,15,21.634615384615383,8.293699111205424,music hall of williamsburg
5,16,20.71153846153846,7.005142476505297,music hall of williamsburg
5,17,20.307692307692307,7.44795921920361,music hall of williamsburg
5,18,23.557692307692307,6.991348888163006,music hall of williamsburg
5,19,28.01923076923077,9.47129902806551,music hall of williamsburg
5,20,30.403846153846153,9.866281687079912,music hall of williamsburg
5,21,29.365384615384617,9.364155366690762,music hall of williamsburg
5,22,30.76923076923077,10.722187705902343,music hall of williamsburg
5,23,35.84615384615385,10.049650497063176,music hall of williamsburg
6,0,38.63461538461539,11.609713387814951,music hall of williamsburg
6,1,37.51923076923077,11.578361129948629,music hall of williamsburg
6,2,31.942307692307693,12.981757126812514,music hall of williamsburg
6,3,25.03846153846154,9.351442246869246,music hall of williamsburg
6,4,17.653846153846153,7.628338845678965,music hall of williamsburg
6,5,6.384615384615385,3.0560377150547575,music hall of williamsburg
6,6,3.1346153846153846,2.1965110137406922,music hall of williamsburg
6,7,3.4423076923076925,2.108930232842825,music hall of williamsburg
6,8,3.3076923076923075,1.935615234193415,music hall of williamsburg
6,9,6.596153846153846,3.11391321415338,music hall of williamsburg
6,10,10.403846153846153,3.8207873913099064,music hall of williamsburg
6,11,14.615384615384615,5.6850469367191545,music hall of williamsburg
6,12,16.75,5.590169943749474,music hall of williamsburg
6,13,16.576923076923077,4.936245115176523,music hall of williamsburg
6,14,16.73076923076923,5.232310570530545,music hall of williamsburg
6,15,17.0,5.122040034756372,music hall of williamsburg
6,16,19.26923076923077,6.196505607971554,music hall of williamsburg
6,17,19.865384615384617,7.662050220056028,music hall of williamsburg
6,18,20.942307692307693,7.381517622635131,music hall of williamsburg
6,19,21.307692307692307,7.285598099550575,music hall of williamsburg
6,20,19.75,5.649483752226096,music hall of williamsburg
6,21,19.75,5.618160329698332,music hall of williamsburg
6,22,18.53846153846154,5.042803213827968,music hall of williamsburg
6,23,17.346153846153847,6.94766039160261,music hall of williamsburg
0,0,81.38461538461539,25.123345791728045,playstation theater
0,1,45.15384615384615,18.434180332330673,playstation theater
0,2,29.576923076923077,11.948166081028885,playstation theater
0,3,17.76923076923077,8.302174023370553,playstation theater
0,4,19.057692307692307,5.457189758504997,playstation theater
0,5,38.21153846153846,16.17834008119515,playstation theater
0,6,124.57692307692308,55.66085897396354,playstation theater
0,7,167.51923076923077,50.638468824470564,playstation theater
0,8,142.40384615384616,33.52801556988273,playstation theater
0,9,140.40384615384616,25.91786393959876,playstation theater
